file;time;n;m;solsize;recsteps;finished;VC-check;size-check;diff-to-opt;last-k-diff-to-opt
1-random/000200_000000000240.dimacs;0.18;240;166; 38;;1;OK;OK;0;
1-random/000200_000000001200.dimacs;1.85;1200;4537; 194;;1;OK;OK;0;
1-random/000300_000000000360.dimacs;0.41;360;387; 58;;1;OK;OK;0;
1-random/000300_000000001800.dimacs;4.38;1800;11129; 296;;1;OK;OK;0;
1-random/000400_000000000480.dimacs;0.55;480;552; 78;;1;OK;OK;0;
1-random/000400_000000002400.dimacs;9.78;2400;18594; 392;;1;OK;OK;0;
1-random/000500_000000000600.dimacs;0.75;600;1271; 100;;1;OK;OK;0;
1-random/000500_000000003000.dimacs;21.11;3000;30730; 498;;1;OK;OK;0;
1-random/000600_000000000720.dimacs;0.93;720;1694; 119;;1;OK;OK;0;
1-random/000600_000000003600.dimacs;35.99;3600;43303; 593;;1;OK;OK;0;
1-random/000700_000000000840.dimacs;1.22;840;2395; 140;;1;OK;OK;0;
1-random/000700_000000004200.dimacs;58.58;4200;58018; 692;;1;OK;OK;0;
1-random/000800_000000000960.dimacs;1.40;960;3292; 160;;1;OK;OK;0;
1-random/000800_000000004800.dimacs;;4800;75159; 0;;0;;;;
1-random/000900_000000001080.dimacs;1.57;1080;3671; 180;;1;OK;OK;0;
1-random/000900_000000005400.dimacs;;5400;96355; 0;;0;;;;
1-random/001000_000000001200.dimacs;1.89;1200;4388; 199;;1;OK;OK;0;
1-random/001000_000000006000.dimacs;;6000;116702; 0;;0;;;;
2-social-networks/00-karate.graph.dimacs;0.17;34;78; 14;;1;OK;OK;0;
2-social-networks/01-dolphins.graph.dimacs;0.33;62;159; 36;;1;OK;>>INCORRECT Size; Solution too large:<< ;2;
2-social-networks/02-chesapeake.graph.dimacs;0.27;39;170; 23;;1;OK;>>INCORRECT Size; Solution too large:<< ;1;
2-social-networks/03-adjnoun.graph.dimacs;0.40;112;425; 61;;1;OK;>>INCORRECT Size; Solution too large:<< ;2;
2-social-networks/04-polbooks.graph.dimacs;0.36;105;441; 64;;1;OK;>>INCORRECT Size; Solution too large:<< ;2;
2-social-networks/05-football.graph.dimacs;0.46;115;613; 97;;1;OK;>>INCORRECT Size; Solution too large:<< ;3;
2-social-networks/06-celegans_metabolic.graph.dimacs;0.91;453;2025; 262;;1;OK;>>INCORRECT Size; Solution too large:<< ;13;
2-social-networks/07-jazz.graph.dimacs;0.81;198;2742; 160;;1;OK;>>INCORRECT Size; Solution too large:<< ;2;
2-social-networks/08-netscience.graph.dimacs;4.08;1589;2742; 899;;1;OK;OK;0;
2-social-networks/09-email.graph.dimacs;3.68;1133;5451; 613;;1;OK;>>INCORRECT Size; Solution too large:<< ;19;
2-social-networks/10-add20.graph.dimacs;6.19;2395;7462; 1282;;1;OK;>>INCORRECT Size; Solution too large:<< ;17;
2-social-networks/11-power.graph.dimacs;;4941;6594; 0;;0;;;;
2-social-networks/12-uk.graph.dimacs;;4824;6837; 0;;0;;;;
2-social-networks/13-add32.graph.dimacs;12.75;4960;9462; 2681;;1;OK;>>INCORRECT Size; Solution too large:<< ;7;
2-social-networks/14-as20000102.txt.dimacs;;6474;12572; 0;;0;;;;
2-social-networks/15-email-Eu-core.txt.dimacs;11.04;1005;16064; 593;;1;OK;>>INCORRECT Size; Solution too large:<< ;14;
2-social-networks/16-3elt.graph.dimacs;;4720;13722; 0;;0;;;;
2-social-networks/17-ca-GrQc.txt.dimacs;5.33;5242;14484; 2788;;1;OK;>>INCORRECT Size; Solution too large:<< ;5;
2-social-networks/18-data.graph.dimacs;24.67;2851;15093; 2236;;1;OK;>>INCORRECT Size; Solution too large:<< ;75;
2-social-networks/19-polblogs.graph.dimacs;12.10;1490;16715; 570;;1;OK;>>INCORRECT Size; Solution too large:<< ;10;
2-social-networks/20-p2p-Gnutella08.txt.dimacs;;6301;20777; 0;;0;;;;
2-social-networks/21-PGPgiantcompo.graph.dimacs;12.05;10680;24316; 4368;;1;OK;>>INCORRECT Size; Solution too large:<< ;26;
2-social-networks/22-ca-HepTh.txt.dimacs;;9877;25973; 0;;0;;;;
3-medium-sized/vc001.dimacs;;6160;40207; 0;;0;;;;
3-medium-sized/vc003.dimacs;12.03;60541;48418; 12190;;1;OK;OK;0;
3-medium-sized/vc005.dimacs;1.21;200;798; 137;;1;OK;>>INCORRECT Size; Solution too large:<< ;8;
3-medium-sized/vc007.dimacs;;8794;10121; 0;;0;;;;
3-medium-sized/vc009.dimacs;;38452;174645; 0;;0;;;;
3-medium-sized/vc011.dimacs;;9875;25973; 0;;0;;;;
3-medium-sized/vc013.dimacs;6.79;45307;36697; 8610;;1;OK;OK;0;
3-medium-sized/vc015.dimacs;13.33;53610;42940; 10670;;1;OK;OK;0;
3-medium-sized/vc017.dimacs;;23541;34233; 0;;0;;;;
3-medium-sized/vc019.dimacs;1.08;200;862; 135;;1;OK;>>INCORRECT Size; Solution too large:<< ;5;
3-medium-sized/vc021.dimacs;2.80;24765;19655; 5110;;1;OK;OK;0;
3-medium-sized/vc023.dimacs;;27717;133665; 0;;0;;;;
